D_abs2,f0_Hz,Q
0.08183333333333334,59.93640199532941,3314.005379363915
0.08200000000000002,59.93615327953768,3313.9916273627214
0.08216666666666668,59.93590456684218,3313.977875532726
0.08233333333333334,59.935655857242864,3313.9641238739246
0.0825,59.93540715073964,3313.950372386312
0.08266666666666668,59.93515844733247,3313.9366210698868
0.08283333333333334,59.934909747021266,3313.9228699246437
0.083,59.93466104980597,3313.90911895058
0.08316666666666668,59.93441235568654,3313.895368147693
0.08333333333333334,59.93416366466288,3313.881617515977
0.0835,59.93391497673493,3313.867867055429
0.08366666666666668,59.933666291902654,3313.8541167660474
0.08383333333333334,59.93341761016597,3313.8403666478275
0.084,59.933168931524804,3313.8266167007646
0.08416666666666668,59.9329202559791,3313.8128669248563
0.08433333333333334,59.93267158352879,3313.799117320099
0.0845,59.93242291417382,3313.7853678864894
0.08466666666666668,59.932174247914126,3313.7716186240236
0.08483333333333334,59.931925584749635,3313.7578695326974
0.085,59.93167692468028,3313.744120612508
0.08516666666666668,59.93142826770601,3313.730371863452
0.08533333333333334,59.93117961382674,3313.716623285525
0.0855,59.930930963042435,3313.7028748787247
0.08566666666666668,59.93068231535301,3313.689126643047
0.08583333333333334,59.930433670758404,3313.6753785784877
0.08600000000000001,59.93018502925856,3313.661630685044
0.08616666666666668,59.9299363908534,3313.647882962712
0.08633333333333335,59.92968775554287,3313.634135411489
0.08650000000000001,59.9294391233269,3313.6203880313697
0.08666666666666668,59.92919049420543,3313.6066408223514
0.08683333333333335,59.928941868178406,3313.5928937844315
0.08700000000000001,59.928693245245746,3313.579146917605
0.08716666666666668,59.9284446254074,3313.5654002218703
0.08733333333333335,59.928196008663285,3313.5516536972214
0.08750000000000001,59.92794739501336,3313.5379073436566
0.08766666666666668,59.92769878445754,3313.524161161171
0.08783333333333335,59.92745017699577,3313.5104151497617
0.08800000000000001,59.927201572628,3313.496669309426
0.08816666666666668,59.92695297135414,3313.482923640159
0.08833333333333335,59.92670437317414,3313.4691781419574
0.08850000000000001,59.92645577808793,3313.4554328148183
0.08866666666666667,59.92620718609545,3313.4416876587375
0.08883333333333335,59.92595859719665,3313.427942673712
0.08900000000000001,59.92571001139143,3313.4141978597377
0.08916666666666667,59.92546142867976,3313.400453216812
0.08933333333333335,59.92521284906156,3313.38670874493
0.08950000000000001,59.92496427253677,3313.3729644440896
0.08966666666666667,59.92471569910531,3313.3592203142853
0.08983333333333335,59.92446712876716,3313.345476355516
0.09000000000000001,59.92421856152221,3313.3317325677763
0.09016666666666667,59.9239699973704,3313.3179889510634
0.09033333333333335,59.923721436311695,3313.3042455053733
0.09050000000000001,59.92347287834601,3313.2905022307036
0.09066666666666667,59.92322432347328,3313.276759127049
0.09083333333333335,59.922975771693444,3313.2630161944066
0.09100000000000001,59.92272722300645,3313.2492734327743
0.09116666666666667,59.92247867741221,3313.2355308421465
0.09133333333333335,59.922230134910684,3313.221788422521
0.09150000000000001,59.92198159550179,3313.2080461738938
0.09166666666666667,59.92173305918547,3313.194304096261
